order_id,order_date,ship_date,region,country,customer_segment,product_category,product_subcategory,quantity,unit_price,discount,sales,profit,shipping_cost,order_priority
MRG-2023-10850,2023-07-25,2023-07-29,North America,United States,Corporate,Apparel,Accessories,2,236.41,0.0,472.82,73.79,13.67,High
MRG-2023-12052,2023-07-25,2023-07-30,North America,Mexico,Corporate,Apparel,Activewear,4,271.66,0.0,1086.64,240.72,30.41,Medium
MRG-2023-15048,2023-07-26,2023-07-30,North America,Canada,Corporate,Electronics,Smart Home,4,222.62,0.05,845.96,208.42,20.55,Low
MRG-2023-10067,2023-07-26,2023-08-02,Europe,United Kingdom,Consumer,Home & Living,Kitchenware,6,79.93,0.1,431.62,100.53,27.44,High
MRG-2023-14530,2023-07-26,2023-07-29,North America,Mexico,Consumer,Home & Living,Furniture,9,364.94,0.0,3284.46,1071.27,37.81,High
MRG-2023-10899,2023-07-26,2023-08-03,Europe,Germany,Consumer,Electronics,Wearables,1,378.39,0.05,359.47,79.24,15.62,Critical
MRG-2023-11071,2023-07-26,2023-08-02,Europe,United Kingdom,Consumer,Home & Living,Kitchenware,1,168.22,0.0,168.22,36.17,8.02,Medium
MRG-2023-12095,2023-07-27,2023-08-04,Europe,United Kingdom,Home Office,Apparel,Activewear,8,411.8,0.2,2635.52,106.79,38.6,Medium
MRG-2023-12322,2023-07-27,2023-07-30,Europe,Germany,Consumer,Home & Living,Bedding,11,337.91,0.05,3531.16,1096.1,67.95,Medium
MRG-2023-10090,2023-07-27,2023-08-03,North America,Canada,Consumer,Electronics,Wearables,2,303.03,0.0,606.06,185.08,9.89,Low
MRG-2023-14324,2023-07-27,2023-07-29,APAC,Singapore,Corporate,Apparel,Activewear,3,394.02,0.1,1063.85,199.42,22.15,High
MRG-2023-10885,2023-07-27,2023-08-03,North America,Canada,Corporate,Home & Living,Kitchenware,4,27.72,0.0,110.88,12.22,16.3,Low
MRG-2023-13809,2023-07-27,2023-07-29,North America,Canada,Consumer,Electronics,Wearables,6,106.24,0.1,573.7,114.25,28.01,Low
MRG-2023-12404,2023-07-28,2023-08-03,Europe,France,Consumer,Home & Living,Bedding,10,299.74,0.0,2997.4,935.0,36.53,Low
MRG-2023-15799,2023-07-28,2023-08-01,Europe,United Kingdom,Consumer,Apparel,Footwear,5,301.59,0.3,1055.57,13.38,24.57,Medium
MRG-2023-11530,2023-07-28,2023-08-05,North America,Canada,Consumer,Electronics,Accessories,6,112.79,0.0,676.74,80.17,35.12,Medium
MRG-2023-11580,2023-07-28,2023-08-01,Europe,France,Home Office,Home & Living,Bedding,1,25.1,0.2,20.08,2.92,9.03,Medium
MRG-2023-11283,2023-07-29,2023-08-06,APAC,Australia,Consumer,Apparel,Activewear,10,244.58,0.05,2323.51,552.36,32.11,Medium
MRG-2023-12365,2023-07-29,2023-08-04,APAC,Japan,Corporate,Apparel,Outerwear,2,404.39,0.0,808.78,92.04,18.66,Low
MRG-2023-10942,2023-07-29,2023-08-05,North America,Mexico,Consumer,Apparel,Outerwear,2,328.29,0.0,656.58,194.35,15.57,Medium
MRG-2023-13538,2023-07-29,2023-07-30,Europe,Germany,Consumer,Home & Living,Kitchenware,4,375.76,0.0,1503.04,475.52,28.32,Critical
MRG-2023-15371,2023-07-29,2023-08-03,APAC,Japan,Corporate,Apparel,Accessories,10,60.33,0.2,482.64,73.93,55.42,High
MRG-2023-11397,2023-07-29,2023-08-01,North America,United States,Consumer,Electronics,Wearables,10,208.87,0.05,1984.26,278.75,38.63,Low
MRG-2023-10593,2023-07-30,2023-08-03,Europe,Spain,Consumer,Electronics,Wearables,5,14.62,0.1,65.79,18.38,33.64,Medium
MRG-2023-10475,2023-07-30,2023-08-06,Europe,Germany,Corporate,Apparel,Footwear,11,50.71,0.1,502.03,120.82,72.72,Low
MRG-2023-15397,2023-07-30,2023-08-05,North America,United States,Home Office,Electronics,Accessories,8,434.41,0.1,3127.75,947.56,15.16,Medium
MRG-2023-12862,2023-07-30,2023-08-03,Europe,Spain,Home Office,Home & Living,Kitchenware,9,308.52,0.0,2776.68,1040.41,57.8,Low
MRG-2023-15783,2023-07-30,2023-08-04,Europe,Spain,Home Office,Electronics,Smart Home,4,48.38,0.3,135.46,11.51,30.0,Medium
MRG-2023-14171,2023-07-30,2023-08-01,North America,Canada,Consumer,Home & Living,Furniture,8,83.4,0.0,667.2,99.94,62.45,Low
MRG-2023-13910,2023-07-31,2023-08-02,North America,Mexico,Consumer,Home & Living,Kitchenware,1,73.1,0.2,58.48,6.45,7.64,Low
MRG-2023-13758,2023-07-31,2023-08-07,Europe,France,Consumer,Home & Living,Bedding,7,201.35,0.2,1127.56,-8.93,13.7,High
MRG-2023-10185,2023-07-31,2023-08-02,North America,Canada,Corporate,Apparel,Outerwear,4,230.86,0.3,646.41,28.93,32.79,Critical
MRG-2023-10455,2023-07-31,2023-08-06,North America,Mexico,Consumer,Electronics,Smart Home,8,257.65,0.05,1958.14,179.95,25.75,Low
MRG-2023-13579,2023-07-31,2023-08-05,North America,United States,Consumer,Apparel,Outerwear,2,283.7,0.0,567.4,180.99,14.6,High
MRG-2023-13876,2023-08-01,2023-08-03,North America,Mexico,Corporate,Home & Living,Furniture,5,386.17,0.3,1351.59,238.46,16.78,Low
MRG-2023-11540,2023-08-01,2023-08-04,North America,Mexico,Consumer,Apparel,Activewear,8,224.48,0.0,1795.84,280.02,40.92,Medium
MRG-2023-13970,2023-08-01,2023-08-02,Europe,France,Consumer,Home & Living,Kitchenware,1,220.31,0.1,198.28,42.23,17.98,Low
MRG-2023-15390,2023-08-02,2023-08-04,North America,United States,Corporate,Apparel,Outerwear,11,157.45,0.05,1645.35,378.94,42.25,Medium
MRG-2023-10281,2023-08-02,2023-08-04,Europe,Germany,Consumer,Apparel,Accessories,3,165.0,0.0,495.0,93.81,25.98,Critical
MRG-2023-12281,2023-08-02,2023-08-05,Europe,Germany,Consumer,Electronics,Audio,8,150.67,0.1,1084.82,214.36,59.47,Low
MRG-2023-11774,2023-08-02,2023-08-08,North America,Canada,Consumer,Apparel,Outerwear,7,321.03,0.3,1573.05,95.07,17.83,High
MRG-2023-12219,2023-08-02,2023-08-09,North America,Canada,Consumer,Apparel,Outerwear,4,43.83,0.0,175.32,68.55,12.89,Medium
MRG-2023-10225,2023-08-02,2023-08-09,North America,United States,Home Office,Home & Living,Bedding,10,138.56,0.0,1385.6,541.12,45.44,Medium
MRG-2023-10381,2023-08-02,2023-08-09,North America,United States,Home Office,Home & Living,Furniture,6,326.3,0.0,1957.8,544.03,39.55,Low
MRG-2023-14493,2023-08-03,2023-08-08,North America,Mexico,Consumer,Apparel,Footwear,9,273.26,0.3,1721.54,-144.91,70.37,Medium
MRG-2023-12606,2023-08-03,2023-08-06,Europe,Germany,Consumer,Apparel,Accessories,1,51.44,0.0,51.44,15.56,8.98,High
MRG-2023-11604,2023-08-03,2023-08-08,North America,Canada,Consumer,Home & Living,Decor,11,288.62,0.15,2698.6,581.15,61.7,Low
MRG-2023-15118,2023-08-03,2023-08-11,North America,United States,Consumer,Apparel,Accessories,6,416.81,0.1,2250.77,509.94,30.73,Medium
MRG-2023-15797,2023-08-03,2023-08-10,North America,United States,Home Office,Home & Living,Bedding,10,195.14,0.0,1951.4,572.7,40.65,Medium
MRG-2023-10904,2023-08-03,2023-08-11,North America,United States,Corporate,Home & Living,Bedding,2,231.63,0.3,324.28,-13.24,21.25,High
MRG-2023-11097,2023-08-03,2023-08-06,Europe,Spain,Home Office,Home & Living,Decor,9,347.77,0.2,2503.94,117.7,45.91,Medium
MRG-2023-15652,2023-08-03,2023-08-11,North America,Canada,Corporate,Home & Living,Furniture,5,298.78,0.15,1269.82,2.87,23.82,Low
MRG-2023-11093,2023-08-03,2023-08-09,Europe,France,Consumer,Electronics,Accessories,5,194.68,0.05,924.73,349.75,21.44,Medium
MRG-2023-14847,2023-08-04,2023-08-12,North America,Canada,Consumer,Electronics,Wearables,4,133.53,0.15,454.0,48.19,15.9,Low
MRG-2023-12323,2023-08-04,2023-08-05,North America,United States,Home Office,Electronics,Audio,3,23.71,0.3,49.79,2.15,15.47,High
MRG-2023-11784,2023-08-04,2023-08-11,APAC,Australia,Corporate,Home & Living,Bedding,2,211.47,0.3,296.06,-21.72,13.29,High
MRG-2023-15101,2023-08-04,2023-08-05,APAC,Japan,Consumer,Apparel,Activewear,3,15.11,0.3,31.73,-1.13,16.62,Low
MRG-2023-15846,2023-08-04,2023-08-07,North America,United States,Consumer,Electronics,Audio,2,206.9,0.05,393.11,19.73,14.41,Low
MRG-2023-13930,2023-08-04,2023-08-06,North America,Mexico,Corporate,Electronics,Smart Home,8,114.59,0.0,916.72,137.62,56.83,Medium
MRG-2023-14173,2023-08-04,2023-08-05,Europe,Germany,Home Office,Apparel,Accessories,6,349.27,0.0,2095.62,190.08,50.62,High
MRG-2023-13885,2023-08-04,2023-08-10,North America,United States,Consumer,Apparel,Activewear,9,137.49,0.0,1237.41,298.04,17.19,Low
MRG-2023-13771,2023-08-04,2023-08-11,North America,Canada,Consumer,Apparel,Footwear,9,304.43,0.0,2739.87,827.84,26.86,Medium
MRG-2023-14322,2023-08-04,2023-08-07,Europe,Spain,Consumer,Electronics,Accessories,7,176.05,0.05,1170.73,395.56,56.84,Medium
MRG-2023-15918,2023-08-06,2023-08-12,North America,Canada,Corporate,Apparel,Outerwear,9,250.06,0.1,2025.49,329.59,44.97,High
MRG-2023-14393,2023-08-06,2023-08-09,Europe,Spain,Consumer,Apparel,Activewear,9,387.64,0.0,3488.76,771.3,13.85,Medium
MRG-2023-15648,2023-08-06,2023-08-14,Europe,Germany,Home Office,Electronics,Wearables,7,380.13,0.15,2261.77,502.11,17.09,Low
MRG-2023-14661,2023-08-06,2023-08-13,Europe,Spain,Consumer,Apparel,Accessories,9,366.48,0.0,3298.32,1313.84,61.03,Low
MRG-2023-10481,2023-08-06,2023-08-13,Europe,Spain,Corporate,Home & Living,Decor,3,171.27,0.1,462.43,-17.1,21.58,Low
MRG-2023-13359,2023-08-06,2023-08-08,Europe,Spain,Consumer,Apparel,Outerwear,2,89.48,0.1,161.06,34.83,13.07,Low
MRG-2023-14892,2023-08-06,2023-08-13,North America,Canada,Corporate,Electronics,Wearables,7,426.6,0.0,2986.2,1055.03,32.48,Medium
MRG-2023-14722,2023-08-06,2023-08-10,Europe,Germany,Consumer,Home & Living,Furniture,9,129.78,0.3,817.61,-94.86,41.7,Critical
MRG-2023-15782,2023-08-06,2023-08-10,North America,Mexico,Corporate,Apparel,Accessories,4,282.17,0.0,1128.68,445.44,29.84,Medium
MRG-2023-14048,2023-08-07,2023-08-10,Europe,Germany,Consumer,Home & Living,Decor,5,98.26,0.15,417.61,71.72,15.37,High
MRG-2023-11279,2023-08-07,2023-08-12,Europe,Spain,Home Office,Apparel,Activewear,2,28.15,0.15,47.85,5.15,8.33,Low
MRG-2023-12144,2023-08-07,2023-08-11,Europe,Spain,Consumer,Apparel,Footwear,8,220.63,0.15,1500.28,379.19,33.07,Low
MRG-2023-14725,2023-08-07,2023-08-14,Europe,Germany,Home Office,Home & Living,Furniture,7,132.29,0.0,926.03,169.18,33.71,Low
MRG-2023-15244,2023-08-07,2023-08-14,North America,Mexico,Consumer,Home & Living,Decor,11,170.79,0.2,1502.95,171.15,26.76,High
MRG-2023-13516,2023-08-08,2023-08-13,APAC,Japan,Home Office,Apparel,Accessories,1,440.44,0.0,440.44,115.4,7.71,Low
MRG-2023-15619,2023-08-08,2023-08-12,North America,Mexico,Consumer,Apparel,Outerwear,7,180.37,0.05,1199.46,144.11,21.94,Low
MRG-2023-15613,2023-08-08,2023-08-10,North America,United States,Consumer,Electronics,Accessories,7,203.88,0.2,1141.73,-80.8,29.06,Medium
MRG-2023-12837,2023-08-08,2023-08-15,APAC,India,Home Office,Home & Living,Bedding,7,126.01,0.1,793.86,201.69,33.81,High
MRG-2023-14598,2023-08-08,2023-08-12,North America,Canada,Home Office,Home & Living,Furniture,7,336.45,0.2,1884.12,-60.5,44.45,Medium
MRG-2023-12341,2023-08-08,2023-08-09,North America,Mexico,Consumer,Electronics,Wearables,10,423.73,0.0,4237.3,1742.7,62.39,Medium
MRG-2023-15901,2023-08-08,2023-08-13,APAC,India,Corporate,Electronics,Accessories,1,423.66,0.15,360.11,59.1,8.31,Low
MRG-2023-11423,2023-08-08,2023-08-13,North America,Mexico,Consumer,Home & Living,Kitchenware,5,291.96,0.0,1459.8,559.15,35.04,Low
MRG-2023-13454,2023-08-08,2023-08-14,North America,Mexico,Corporate,Electronics,Smart Home,9,270.51,0.2,1947.67,225.03,38.28,Medium
MRG-2023-15394,2023-08-08,2023-08-09,APAC,Singapore,Consumer,Electronics,Accessories,8,429.99,0.0,3439.92,525.0,37.74,Low
MRG-2023-10344,2023-08-09,2023-08-14,APAC,India,Consumer,Electronics,Audio,2,315.1,0.3,441.14,12.48,11.33,Low
MRG-2023-14423,2023-08-09,2023-08-12,North America,United States,Corporate,Home & Living,Bedding,1,361.92,0.2,289.54,40.26,16.63,High
MRG-2023-15597,2023-08-09,2023-08-17,North America,Mexico,Corporate,Apparel,Accessories,11,414.75,0.2,3649.8,682.43,32.18,Low
MRG-2023-14392,2023-08-09,2023-08-16,Europe,Germany,Home Office,Electronics,Smart Home,3,202.74,0.1,547.4,69.43,13.16,High
MRG-2023-14097,2023-08-09,2023-08-16,North America,Canada,Corporate,Apparel,Activewear,11,446.4,0.0,4910.4,537.96,60.89,Medium
MRG-2023-10748,2023-08-09,2023-08-10,APAC,Japan,Consumer,Home & Living,Kitchenware,9,123.05,0.2,885.96,-61.63,43.08,Low
MRG-2023-15878,2023-08-09,2023-08-10,North America,Canada,Consumer,Home & Living,Decor,9,362.23,0.15,2771.06,110.57,59.36,Low
MRG-2023-15912,2023-08-09,2023-08-13,North America,Mexico,Home Office,Electronics,Accessories,6,146.63,0.15,747.81,-12.05,45.62,Low
MRG-2023-12187,2023-08-09,2023-08-12,North America,Canada,Corporate,Home & Living,Decor,1,35.34,0.0,35.34,3.33,17.89,Low
MRG-2023-11100,2023-08-09,2023-08-10,Europe,United Kingdom,Corporate,Home & Living,Furniture,6,96.39,0.0,578.34,232.73,43.63,Low
MRG-2023-10859,2023-08-10,2023-08-11,North America,Mexico,Corporate,Apparel,Accessories,4,390.77,0.0,1563.08,522.74,17.99,Low
MRG-2023-12822,2023-08-10,2023-08-15,Europe,France,Consumer,Home & Living,Kitchenware,6,233.1,0.05,1328.67,434.31,31.42,Medium
MRG-2023-15234,2023-08-10,2023-08-11,APAC,Australia,Corporate,Apparel,Footwear,5,207.22,0.0,1036.1,334.52,22.87,High
MRG-2023-11089,2023-08-10,2023-08-16,Europe,United Kingdom,Consumer,Apparel,Outerwear,8,87.7,0.0,701.6,189.45,33.91,Medium
MRG-2023-15867,2023-08-10,2023-08-15,APAC,Australia,Consumer,Home & Living,Bedding,6,277.74,0.0,1666.44,340.99,19.3,Medium
MRG-2023-14416,2023-08-10,2023-08-12,APAC,Singapore,Consumer,Home & Living,Furniture,8,174.39,0.05,1325.36,268.12,38.66,High
MRG-2023-11012,2023-08-10,2023-08-12,APAC,India,Consumer,Home & Living,Kitchenware,7,268.87,0.0,1882.09,523.6,31.97,Medium
MRG-2023-14204,2023-08-10,2023-08-13,APAC,Australia,Corporate,Apparel,Accessories,2,353.08,0.1,635.54,83.37,11.56,Low
MRG-2023-11310,2023-08-11,2023-08-17,APAC,Singapore,Consumer,Electronics,Accessories,1,400.57,0.3,280.4,6.34,13.69,Medium
MRG-2023-12801,2023-08-11,2023-08-17,Europe,United Kingdom,Consumer,Apparel,Accessories,3,303.38,0.05,864.63,81.15,22.59,High
MRG-2023-11898,2023-08-11,2023-08-17,Europe,United Kingdom,Consumer,Apparel,Footwear,8,124.81,0.2,798.78,53.17,55.17,High
MRG-2023-14114,2023-08-12,2023-08-15,North America,United States,Consumer,Electronics,Accessories,1,93.75,0.0,93.75,33.92,16.45,Low
MRG-2023-14666,2023-08-12,2023-08-20,Europe,France,Consumer,Home & Living,Kitchenware,3,383.81,0.3,806.0,-42.62,16.3,Low
MRG-2023-13120,2023-08-12,2023-08-19,North America,Canada,Home Office,Electronics,Wearables,4,334.19,0.0,1336.76,275.37,35.19,Medium
MRG-2023-10923,2023-08-12,2023-08-18,North America,United States,Home Office,Apparel,Outerwear,11,202.79,0.05,2119.16,727.66,50.82,High
MRG-2023-11957,2023-08-12,2023-08-18,North America,United States,Corporate,Electronics,Accessories,3,187.12,0.3,392.95,38.06,16.6,Medium
MRG-2023-12308,2023-08-12,2023-08-17,North America,Canada,Consumer,Home & Living,Decor,8,159.24,0.0,1273.92,302.75,57.43,Low
MRG-2023-12769,2023-08-12,2023-08-16,North America,Canada,Corporate,Apparel,Accessories,2,56.41,0.2,90.26,-2.77,11.81,High
MRG-2023-10337,2023-08-12,2023-08-13,North America,United States,Consumer,Electronics,Audio,6,323.1,0.3,1357.02,-158.77,20.97,Medium
MRG-2023-13868,2023-08-12,2023-08-17,Europe,United Kingdom,Corporate,Electronics,Smart Home,1,162.46,0.3,113.72,-7.12,11.74,Medium
MRG-2023-11785,2023-08-12,2023-08-17,North America,United States,Consumer,Electronics,Audio,8,205.84,0.0,1646.72,380.6,36.29,Medium
MRG-2023-10199,2023-08-12,2023-08-18,North America,United States,Corporate,Electronics,Audio,7,25.47,0.0,178.29,58.42,17.28,Low
MRG-2023-11477,2023-08-13,2023-08-18,North America,Mexico,Corporate,Home & Living,Kitchenware,9,302.23,0.0,2720.07,850.39,22.51,Medium
MRG-2023-10634,2023-08-13,2023-08-19,APAC,Japan,Corporate,Electronics,Audio,8,43.02,0.1,309.74,67.12,49.91,Critical
MRG-2023-10863,2023-08-13,2023-08-14,APAC,Singapore,Corporate,Home & Living,Kitchenware,9,308.89,0.0,2780.01,694.39,58.01,Medium
MRG-2023-11431,2023-08-13,2023-08-16,APAC,Australia,Consumer,Electronics,Accessories,10,34.23,0.0,342.3,63.96,62.4,High
MRG-2023-12646,2023-08-13,2023-08-15,Europe,Germany,Corporate,Apparel,Accessories,3,197.39,0.3,414.52,-53.76,27.92,Medium
MRG-2023-14303,2023-08-14,2023-08-18,North America,United States,Corporate,Electronics,Smart Home,10,133.27,0.0,1332.7,117.19,55.37,Low
MRG-2023-10642,2023-08-14,2023-08-18,North America,United States,Consumer,Apparel,Activewear,1,107.11,0.3,74.98,-8.29,18.13,Low
MRG-2023-13684,2023-08-14,2023-08-18,North America,Mexico,Consumer,Home & Living,Bedding,7,308.11,0.0,2156.77,695.53,39.39,High
MRG-2023-13787,2023-08-14,2023-08-17,North America,United States,Consumer,Electronics,Smart Home,8,367.02,0.1,2642.54,311.76,55.78,Medium
MRG-2023-11242,2023-08-14,2023-08-18,Europe,France,Consumer,Electronics,Audio,4,172.58,0.05,655.8,114.99,30.68,Low
MRG-2023-15470,2023-08-15,2023-08-18,APAC,Japan,Consumer,Apparel,Outerwear,5,415.08,0.3,1452.78,161.83,14.23,Low
MRG-2023-12375,2023-08-15,2023-08-17,APAC,Singapore,Consumer,Electronics,Accessories,6,140.05,0.15,714.25,163.05,44.37,High
MRG-2023-12800,2023-08-15,2023-08-19,APAC,Singapore,Consumer,Home & Living,Furniture,3,93.85,0.2,225.24,-4.48,31.66,Medium
MRG-2023-14193,2023-08-15,2023-08-21,Europe,France,Corporate,Home & Living,Furniture,1,318.81,0.3,223.17,4.28,13.82,Medium
MRG-2023-13548,2023-08-15,2023-08-17,Europe,Spain,Consumer,Home & Living,Kitchenware,6,366.92,0.15,1871.29,-7.3,23.91,Medium
MRG-2023-12194,2023-08-15,2023-08-21,Europe,Germany,Consumer,Electronics,Smart Home,9,50.34,0.3,317.14,22.98,43.89,High
MRG-2023-14469,2023-08-15,2023-08-19,APAC,Australia,Consumer,Apparel,Footwear,8,433.68,0.0,3469.44,600.24,41.2,Low
MRG-2023-14971,2023-08-15,2023-08-21,North America,United States,Consumer,Apparel,Outerwear,7,215.91,0.0,1511.37,190.86,56.65,Medium
MRG-2023-12704,2023-08-15,2023-08-22,APAC,Australia,Corporate,Electronics,Wearables,4,127.43,0.0,509.72,211.32,23.71,Critical
MRG-2023-14153,2023-08-15,2023-08-21,North America,Mexico,Home Office,Electronics,Accessories,5,27.36,0.1,123.12,6.08,40.51,Medium
MRG-2023-10945,2023-08-16,2023-08-20,Europe,Spain,Consumer,Electronics,Smart Home,6,448.07,0.0,2688.42,729.93,28.12,High
MRG-2023-10557,2023-08-16,2023-08-22,APAC,Australia,Consumer,Apparel,Footwear,5,199.83,0.2,799.32,181.53,16.34,Low
MRG-2023-10753,2023-08-16,2023-08-24,North America,Canada,Home Office,Apparel,Activewear,6,209.94,0.15,1070.69,188.99,38.08,Low
MRG-2023-12667,2023-08-16,2023-08-17,North America,United States,Consumer,Electronics,Wearables,7,424.89,0.2,2379.38,310.03,13.6,Medium
MRG-2023-13071,2023-08-17,2023-08-19,North America,Canada,Consumer,Electronics,Accessories,1,222.0,0.3,155.4,-17.69,9.45,High
MRG-2023-11853,2023-08-17,2023-08-24,APAC,Australia,Consumer,Electronics,Smart Home,6,155.76,0.15,794.38,82.97,49.21,High
MRG-2023-12032,2023-08-17,2023-08-21,North America,Mexico,Consumer,Apparel,Outerwear,5,245.44,0.0,1227.2,461.42,24.14,Medium
MRG-2023-10972,2023-08-18,2023-08-20,Europe,Spain,Consumer,Apparel,Outerwear,10,37.16,0.0,371.6,148.5,27.18,Medium
MRG-2023-12062,2023-08-18,2023-08-25,North America,Mexico,Consumer,Apparel,Outerwear,4,225.13,0.0,900.52,365.98,29.54,High
MRG-2023-11393,2023-08-19,2023-08-27,North America,Mexico,Corporate,Electronics,Wearables,7,362.32,0.3,1775.37,245.59,39.36,Critical
MRG-2023-12268,2023-08-19,2023-08-23,North America,Canada,Consumer,Apparel,Activewear,3,139.09,0.1,375.54,-2.74,23.54,Low
MRG-2023-10261,2023-08-19,2023-08-20,North America,United States,Corporate,Electronics,Audio,6,43.14,0.0,258.84,86.79,47.12,Medium
MRG-2023-10145,2023-08-19,2023-08-22,North America,Mexico,Corporate,Electronics,Smart Home,7,353.13,0.0,2471.91,986.52,36.6,High
MRG-2023-14760,2023-08-19,2023-08-22,North America,United States,Consumer,Electronics,Wearables,3,296.51,0.2,711.62,34.05,13.77,Low
MRG-2023-10703,2023-08-19,2023-08-21,APAC,India,Consumer,Electronics,Audio,2,36.77,0.0,73.54,12.5,15.28,Low
MRG-2023-13759,2023-08-20,2023-08-28,North America,Canada,Consumer,Apparel,Outerwear,3,170.39,0.3,357.82,20.77,23.03,Medium
MRG-2023-12215,2023-08-20,2023-08-22,North America,United States,Consumer,Electronics,Smart Home,9,238.74,0.0,2148.66,461.71,17.14,Low
MRG-2023-15299,2023-08-20,2023-08-24,APAC,Singapore,Consumer,Electronics,Wearables,8,342.72,0.05,2604.67,878.15,26.33,Medium
MRG-2023-11048,2023-08-20,2023-08-27,North America,United States,Consumer,Electronics,Accessories,10,179.78,0.05,1707.91,117.51,60.24,Medium
MRG-2023-12967,2023-08-21,2023-08-23,North America,Mexico,Corporate,Apparel,Activewear,11,251.24,0.15,2349.09,158.59,20.22,Medium
MRG-2023-14074,2023-08-21,2023-08-24,Europe,Spain,Consumer,Apparel,Footwear,3,372.55,0.0,1117.65,129.04,23.7,Low
MRG-2023-15181,2023-08-21,2023-08-29,APAC,Singapore,Consumer,Home & Living,Furniture,4,314.53,0.1,1132.31,329.06,26.88,Medium
MRG-2023-14663,2023-08-21,2023-08-28,North America,United States,Consumer,Home & Living,Bedding,3,295.94,0.15,754.65,208.73,25.01,Medium
MRG-2023-15232,2023-08-22,2023-08-23,APAC,Singapore,Corporate,Home & Living,Bedding,9,286.84,0.05,2452.48,626.35,51.21,Low
MRG-2023-12825,2023-08-22,2023-08-29,North America,United States,Consumer,Apparel,Activewear,1,213.3,0.0,213.3,60.01,14.17,High
MRG-2023-12468,2023-08-22,2023-08-27,Europe,France,Consumer,Electronics,Wearables,6,312.93,0.15,1595.94,427.56,35.86,Low
MRG-2023-13093,2023-08-22,2023-08-30,APAC,India,Consumer,Electronics,Audio,10,63.35,0.0,633.5,99.38,71.1,Medium
MRG-2023-15916,2023-08-23,2023-08-28,Europe,Spain,Home Office,Electronics,Audio,11,116.66,0.2,1026.61,87.94,46.47,Critical
MRG-2023-10415,2023-08-23,2023-08-24,North America,Mexico,Consumer,Apparel,Activewear,9,297.73,0.0,2679.57,495.53,63.82,Low
MRG-2023-12044,2023-08-23,2023-08-25,North America,Mexico,Corporate,Home & Living,Decor,8,209.79,0.1,1510.49,106.58,25.08,High
